line_id,movie_title,line,levenshtein_distance_from_script,memorable?
334250,goodfellas,"All day I thought the guys in the helicopter were just local cops busting my balls over Lufthansa, but they turned out to be Narks.",0,0
333700,goodfellas,"Paulie may have moved slow, but it was only because Paulie didn't have to move for anybody.",9,1
333733,goodfellas,I didn't have to wait on line at the bakery on Sunday morning anymore for fresh bread.,0,0
150537,buffy the vampire slayer,"Does the word ""duh"" mean anything to you?",5,1
150545,buffy the vampire slayer,I didn't see you killing any vampires.,0,0
150903,buffy the vampire slayer,I have detention slips here and I'm not afraid to use them.,10,1
150511,buffy the vampire slayer,"Well, you know, there's more to most people than meets the eye.",0,0
150805,buffy the vampire slayer,Get out of my facial!,1,1
150855,buffy the vampire slayer,I like your little outfit.,0,0
150658,buffy the vampire slayer,"Three weeks ago, all I thought about was... well I didn't actually think about anything.",35,1
150547,buffy the vampire slayer,The Grand High Poobah and doesn't that mean you have to be nice to me?,0,0
759066,superbad,I'm sorry that I blocked your cock...,22,1
759155,superbad,I can't believe Helen's bottle broke.,0,0
758921,superbad,I don't understand why you have to be such a little bitch about it.,39,1
758505,superbad,Each and every one of these kids just so happens to be 21 years old.,0,0
758339,superbad,"Good shit, right Miroki?",13,1
758308,superbad,It'll be fine.,0,0
384790,the hospital,"I am the fool for Christ, and Paraclete of Caborca.",6,1
384991,the hospital,"Welbeck, too, was mislaid, overlooked, forgotten to death, you see.",0,0
297534,friday the 13th part iii,"Would you be yourself, if you looked like this?",10,1
297531,friday the 13th part iii,"I beg your pardon, I'm not an asshole.",0,0
297546,friday the 13th part iii,"Hey, the van's on fire!",2,1
297858,friday the 13th part iii,I hate when you do that.,0,0
193893,coraline,You think they're trying to poison me?,5,1
193869,coraline,"All right, little me, where are you hiding?",0,0
194280,coraline,"Don't remember our names, but I 'member my true mommy.",7,1
194450,coraline,"Oh God, I've lost the game; I've lost everything.",0,0
194502,coraline,"He's not drunk, Mom, he's just eccentric.",8,1
194452,coraline,I think you might have said something like that.,0,0
194236,coraline,"So sharp, you won't feel a thing...",1,1
194092,coraline,"Well, everything's right in this world, Kiddo.",0,0
194307,coraline,How dare you disobey your mother!,11,1
194388,coraline,"Now, don't be difficult, Coraline.",0,0
194276,coraline,"Hush, and shush, for the beldam might be listening.",6,1
194270,coraline,I'll give you to the count of three.,0,0
194262,coraline,They say even the proudest spirit can be broken... with love.,28,1
194234,coraline,There's just one tiny little thing we have to do.,0,0
627626,the queen,Your tea is getting cold!,14,1
627689,the queen,A lot of slamming doors.,0,0
627795,the queen,"You know, when you get it wrong, you really get it wrong!",512,1
627838,the queen,"Also, we haven't had a chance to speak since THAT week.",0,0
627827,the queen,Mister saviour of the Monarchy!,8,1
627824,the queen,Off to see your girlfriend?,0,0
627570,the queen,Will someone please save these people from themselves!,14,1
627554,the queen,It's unimaginable this country being a republic.,0,0
651687,the rocky horror picture show,"I'm just a sweet transvestite, from Transsexual Transylvania.",4,1
651692,the rocky horror picture show,I'm just a sweet transvestite From Transexual Transylvania.,0,0
651704,the rocky horror picture show,"Hi, my name is Brad Majors, and this is my fiancee, Janet Weiss; ah... you are...?",17,1
651949,the rocky horror picture show,"You're a hot dog But you'd better not Try to hurt her, Frank Furter.",0,0
651589,the rocky horror picture show,"Dammit, Janet, I love you.",12,1
651601,the rocky horror picture show,We must have a blow-out.,0,0
117657,blade trinity,And this walking diaper stain is Jarko Grimwood.,25,1
117644,blade trinity,"Well for starters, I used to be one.",0,0
117889,blade trinity,Are you ready to die... motherfucker?,14,1
117861,blade trinity,Wouldn't you accept that gift?,0,0
117919,blade trinity,Don't you know that fur is murder?,5,1
117918,blade trinity,A fur coat that sticks to your neck.,0,0
639052,reindeer games,"Man, they got a shit load of cookies!",7,1
639637,reindeer games,I'm gonna take pleasure in this...,0,0
639171,reindeer games,Ever since you started going to night school you've been giving me headaches.,58,1
639098,reindeer games,"Used to watch for people stealing chips, counting cards, getting piss-drunk, that kinda shit.",0,0
639121,reindeer games,I had better sex in prison.,0,1
639117,reindeer games,She says a lot of things.,0,0
639464,reindeer games,"'Tis the season, convict.",0,1
639492,reindeer games,Searching for a money man...,0,0
219316,death at a funeral,My father was an exceptional man...,2,1
219329,death at a funeral,We forget about the important things.,0,0
726937,star trek: the wrath of khan,"Every time we have dealings with Starfleet, I get nervous.",160,1
726931,star trek: the wrath of khan,Never put off tomorrow what you can put off today.,0,0
727669,star trek: the wrath of khan,Are you out of your Vulcan mind?,52,1
727541,star trek: the wrath of khan,It's like the Garden of Eden...,0,0
727614,star trek: the wrath of khan,I'll give him this: he's consistent!,12,1
727550,star trek: the wrath of khan,And almost got tossed out of the Academy...,0,0
727581,star trek: the wrath of khan,"The energizer's bypassed like a Christmas tree, so don't give me too many bumps.",3,1
727631,star trek: the wrath of khan,The energizer's shaken loose and I can't get in there to fix her -- radiation --,0,0
727664,star trek: the wrath of khan,"Scotty, I need warp speed in three minutes or we're all dead!",0,1
727522,star trek: the wrath of khan,You show me a son who'd almost be happy to help him.,0,0
727146,star trek: the wrath of khan,Who's been holding up the damn elevator?,0,1
727059,star trek: the wrath of khan,"What about the rest of the inspection, Admiral?",0,0
776090,terminator salvation,John Connor... We gotta find this guy.,20,1
776021,terminator salvation,We're sending in a rescue team ASAP.,0,0
307527,gamer,You know your head ain't on straight?,10,1
307636,gamer,You're not a guard... who are you?,0,0
141419,breakdown,You'd better pray she's still alive.,10,1
141414,breakdown,"Just open it up, let the woman out.",0,0
449435,the kingdom,I don't like your jokes.,9,1
449515,the kingdom,How could they get more secure?,0,0
354118,hannah and her sisters,"For all my education, accomplishments and so-called wisdom, I can't fathom my own heart.",4,1
353901,hannah and her sisters,"Oh, let's not--I, I don't know what the hell I'm talking about.",0,0
353872,hannah and her sisters,I had a great evening; it was like the Nuremberg Trials.,22,1
353823,hannah and her sisters,"And, and Nietzsche with his, with his Theory of Eternal Recurrence.",0,0
353682,hannah and her sisters,Then at lunch she got drunker and drunker and finally she became Joan Collins!,0,1
353685,hannah and her sisters,With you as her mother her father could be anybody in Actors' Equity!,0,0
767741,swordfish,"For someone the NSA once listed as the most dangerous hacker in America, you sure don't look like much.",7,1
767787,swordfish,How much would it cost to retain the best family lawyer in the country and regain custody of your daughter?,0,0
364430,heathers,"Our love is God, let's go get a Slushie.",8,1
364462,heathers,My grandfather snared a shitload of them in W.W. Two.,0,0
363994,heathers,"What is your damage, Heather?",19,1
364028,heathers,I was talking with someone!,0,0
364091,heathers,"Grow up Heather, bulimia's so '87.",4,1
364124,heathers,They should throw his ass in jail.,0,0
364549,heathers,"Dear Diary, my teen-angst bullshit now has a body count.",5,1
364550,heathers,"Suicide gave Heather depth, Kurt a soul, Ram a brain.",0,0
364798,heathers,Whether to kill yourself or not is one of the most important decisions a teenager can make.,29,1
364562,heathers,Let's be able to say we were the ones who put peer pressure out to pasture.,0,0
364835,heathers,"Heather, my love, there's a new sheriff in town.",0,1
364689,heathers,Everybody cares for youth but nobody cares about Joey Blow.,0,0
364807,heathers,I knew that loose was too noose... uh... noose too loose...,22,1
364771,heathers,"Man, I've even got a marked-up Catcher in the Rye.",0,0
364286,heathers,"It's one thing to want someone out of your life, but it's another thing to serve them a wake-up cup full of liquid drainer.",25,1
364691,heathers,"All we want is to be treated like human beings, not like guinea pigs to be experimented on and not like bunny rabbits to be patronized.",0,0
364161,heathers,"Great pate, mom, but I gotta motor if I wanna be ready for that party tonight.",25,1
364297,heathers,"You're probably right...""People think just because you're beautiful and popular, life is easy and fun.",0,0
420057,it's complicated,Is it really necessary for you to always say no before you say yes?,37,1
419929,it's complicated,I have a young wife but I'm having sex with my old wife.,0,0
49539,american psycho,"I don't want to get you drunk, but, ah, that's a very fine Chardonnay you're not drinking.",13,1
49213,american psycho,And will you blow off a fucking phone call from your sad excuse for a boyfriend to eat there tonight.,0,0
49165,american psycho,"If you don't shut your fucking mouth, I will kill you.",28,1
49179,american psycho,"Listen, if you could talk to them I would really appreciate it.",0,0
49051,american psycho,Just cool it with the anti-Semitic remarks.,4,1
49968,american psycho,There are no more barriers to cross.,0,0
49864,american psycho,"}: I'm not really hungry, I just need to have reservations somewhere.",37,1
49808,american psycho,"Listen, I would just like to see...the two of you...get it on.",0,0
49550,american psycho,Don't touch the watch.,5,1
49551,american psycho,We're not through yet...,0,0
49850,american psycho,I have to return some videotapes.,0,1
49859,american psycho,"Not in the mood, I guess.",0,0
49263,american psycho,"Your compliment was sufficient, Luis.",1,1
49244,american psycho,It's a plain end.,0,0
49842,american psycho,I know my behavior can be... *erratic* sometimes.,9,1
49840,american psycho,You're just not terribly important to me.,0,0
49318,american psycho,Get a god-damn job Al.,114,1
49314,american psycho,"Listen, what's your name?",0,0
49625,american psycho,"You're not confused, are you?",0,1
49621,american psycho,"So...it was hot out today, no?",0,0
49201,american psycho,"Pumpkin, you're dating an asshole.",1,1
49189,american psycho,"Listen, what are you doing tonight?",0,0
459708,the ladykillers,I can't really play the buttsack.,0,1
459865,the ladykillers,Maybe we should be going to church!,0,0
459193,the ladykillers,"You, madam, are addressing a man, who is in fact quiet... and yet, not quiet, if I may offer to you a riddle.",45,1
459165,the ladykillers,"But won't the feline eventually tire of his lonely perch and, pining for his master's affection, return on his own initiative?",0,0
459450,the ladykillers,You brought your bitch to the Waffle Hut?,9,1
459454,the ladykillers,...You brought your bitch to the waffle house?,0,0
459358,the ladykillers,"And what, to flog a horse, that if not dead is at this point in mortal danger of expiring, does this little square represent?",24,1
459201,the ladykillers,"The revulsion I feel for modern popular music, and all other manifestations of contemporary decay, is, I have no doubt, the equal of y'own.",0,0
459464,the ladykillers,"Oh look at this, I got blueberry syrup on my safari jacket.",25,1
459539,the ladykillers,I'm gonna tell you how I came down to Mississippi.,0,0
459608,the ladykillers,"Uh, can you wield the device with your maimed extremity?",22,1
459662,the ladykillers,I have some cold duck on ice for the occasion.,0,0
585421,orgy of the dead,A pussycat is born to be whipped.,0,1
585409,orgy of the dead,The night things are all about me.,0,0
751073,strangers on a train,"I may be old-fashioned, but I thought murder was against the law.",5,1
751103,strangers on a train,"You're the one who's in a hurry, aren't you?",0,0
751000,strangers on a train,I admire people who do things.,284,1
750999,strangers on a train,"Made the semi-finals, didn't you?",0,0
383153,hope and glory,"I have no friends, only relations!",1,1
383190,hope and glory,You didn't spot it either.,0,0
464967,the last of the mohicans,Someday I think you and I are going to have a serious disagreement.,13,1
464956,the last of the mohicans,"While it is their women and children, not yours, alone in their farms!",0,0
464850,the last of the mohicans,I just dropped in to see how you boys was doing.,11,1
464880,the last of the mohicans,"A man, here, can make a run straight through to Webb.",0,0
17088,the addams family,You've done this before.,0,1
17103,the addams family,I know it was you.,0,0
336752,gran torino,The thing that haunts a guy is the stuff he wasn't ordered to do.,0,1
336709,gran torino,"In Korea, we stacked fucks like you five feet high and used you as sandbags.",0,0
336536,gran torino,Would it kill you to buy American?,11,1
336561,gran torino,This used to be a nice neighborhood.,0,0
78806,awakenings,"I'm sorry, if you were right, I would agree with you.",6,1
78758,awakenings,Clearly you're looking for someone with more of a clinical background.,0,0
69085,as good as it gets,You're a disgrace to depression.,9,1
69078,as good as it gets,It smells like shit in here?,0,0
69101,as good as it gets,"Carol the waitress, Simon the fag.",16,1
69095,as good as it gets,Now we'll both call him.,0,0
69355,as good as it gets,Have you ever let a romantic moment make you do something that you knew was stupid?,8,1
68807,as good as it gets,Hey... this is just a little throw- up -- it's nothing to be so embarrassed about.,0,0
68769,as good as it gets,People who talk in metaphors oughta shampoo my crotch.,14,1
68726,as good as it gets,I love throwing your dog down the garbage chute.,0,0
68949,as good as it gets,What if this is as good as it gets?,0,1
68947,as good as it gets,I don't have this mountain of available time...,0,0
68895,as good as it gets,Waiting gives devil time.,16,1
68891,as good as it gets,He'll hurt him.,0,0
86951,bad santa,Sweet Jews for Jesus!,3,1
86873,bad santa,This is pricks ficks.,0,0
86438,bad santa,"I have to get a loofah and a...  Fuck the loofah, let's go!",34,1
86454,bad santa,"For crying out loud, chew a few of these... you drunken, fuckin' imbecile!",0,0
86782,bad santa,Your name is Thurman Merman?,9,1
86658,bad santa,A lot of special pleading.,0,0
86552,bad santa,"I'm an eating, drinking, shitting, fucking Santy Claus.",27,1
86671,bad santa,"You shat me out your womb, is that it?",0,0
86628,bad santa,Does your daddy have a safe?,14,1
86625,bad santa,"...No aunts, no uncles, no cousins?",0,0
86576,bad santa,I'm not your fucking Da-Da.,4,1
86563,bad santa,"All right buddy, that's it...",0,0
87054,bad santa,It's Christmas and the kid's gettin' his fuckin' present.,25,1
87023,bad santa,"Well, I don't think that store dick is gonna want this.",0,0
86921,bad santa,It's a wooden pickle.,6,1
86940,bad santa,You think I did good?,0,0
86715,bad santa,Let me fix you some sandwiches...,11,1
86890,bad santa,You goin' to work today?,0,0
845731,v for vendetta,I can't feel *anything* anymore!,14,1
845684,v for vendetta,"Yes, no, I mean for money.",0,0
845840,v for vendetta,"Tell me... do you like music, Mr. Finch?",18,1
846498,v for vendetta,"He's got us, doesn't he, Finch?",0,0
845704,v for vendetta,"""The multiplying villainies of nature do swarm upon him  disdaining fortune/with his brandish'd steel, which smoked with bloody execution...?",62,1
845762,v for vendetta,Art is created by individuals and there are no individuals in a world where you are told what to think.,0,0
845859,v for vendetta,England prevails because *I* say it does!,22,1
845855,v for vendetta,"He knows what he's doing, Finch.",0,0
846069,v for vendetta,"There are no coincidences, Delia... only the illusion of coincidence.",3,1
845929,v for vendetta,Death has followed his grace the whole of his career.,0,0
190657,contact,"Small moves, Ellie, small moves.",6,1
190664,contact,Find out where he is.,0,0
190874,contact,Mathematics is the only true universal language.,82,1
190913,contact,"Stack it up, string-breaks every 60th character.",0,0
191170,contact,"Do you believe in God, Dr. Arroway?",17,1
191175,contact,There may be an unforeseen mechanical failure.,0,0
817626,tombstone,It would appear that the strain was more than he could bear.,32,1
817660,tombstone,Your problem is you're Always trying to play someone Else's.,0,0
817364,tombstone,And so she walked out of our lives forever.,1,1
817485,tombstone,But you... what on earth were You thinking about?,0,0
817162,tombstone,"Nonsense, I have not yet begun to defile myself.",1,1
816922,tombstone,"Here's a man you should meet, Mr. Fabian.",0,0
816815,tombstone,Forgive me if I don't shake hands.,0,1
816812,tombstone,"Oh sorry, Johnny, I forgot all About you.",0,0
817255,tombstone,"I don't think I'll let you arrest us today, Behan.",17,1
817237,tombstone,"They even look like they're gonna Start something, buffalo 'em.",0,0
817616,tombstone,"Why Johnny Ringo, you look like somebody just walked over your grave.",43,1
817664,tombstone,This time run and don't look Back and call it living.,0,0
724884,stalag 17,"If I ever run into any of you bums on a street corner, just let's pretend we've never met before.",30,1
724855,stalag 17,"Sure, he lived in Cleveland, but when the war broke out he came back to the Fatherland like a good little Bundist.",0,0
710163,some like it hot,How about the shape of that liquor cabinet?,0,1
710221,some like it hot,I just think us girls should stick together.,0,0
710354,some like it hot,"I don't care how rich he is, as long as he has a yacht, his own private railroad car, and his own toothpaste.",12,1
710234,some like it hot,"We'd cuddle up under the covers, and pretend we were lost in a dark cave, and were trying to find out way out.",0,0
710943,some like it hot,Where did you pick up that cheap trick?,15,1
710924,some like it hot,Spats Colombo -- delegate from Chicago -- South Side chapter.,0,0
710445,some like it hot,"All right, driver, once around the park, slowly, and keep your eyes on the road.",6,1
710428,some like it hot,"So this year, when George White's Scandals opened, she packed me off to Florida.",0,0
640292,the relic,Somebody wanna tell me what in God's name that is?,28,1
640084,the relic,Why don't you just tell me how this space station works.,0,0
796541,the third man,"You know, you ought to get yourself a girl.",10,1
796526,the third man,Can't you see I don't want to.,0,0
796816,the third man,We should have dug deeper than a grave.,0,1
796824,the third man,"Next time, we'll have a foolproof coffin.",0,0
795835,the third man,"He is now  in hell, or  in heaven.",12,1
795834,the third man,"Have seen it myself, killed at once, immediately.",0,0
796776,the third man,A person doesn't change just because you find out more.,5,1
796532,the third man,If we have to see the Porter we'd better go.,0,0
484321,the long kiss goodnight,"Suck my dick, every one of you bastards.",2,1
484298,the long kiss goodnight,"Fuck me, I was wrong, get outta threre!",0,0
484355,the long kiss goodnight,Die screaming motherfucker.,1,1
484354,the long kiss goodnight,Suck on it.,0,0
484190,the long kiss goodnight,You couldn't hit a lake if you were standing on the bottom.,22,1
484188,the long kiss goodnight,You stomp around like a forties drunk and you're a lousy shot.,0,0
779380,the bridges of madison county,"So, do you want more eggs or should we just fuck on the linoleum one last time?",16,1
779397,the bridges of madison county,I've fallen in love in a way I've never thought could happen my entire life.,0,0
779385,the bridges of madison county,"I don't want to need you, 'cause I can't have you.",43,1
779383,the bridges of madison county,I won't be made to feel like I've done something wrong.,0,0
89679,barton fink,I've always found that writing comes from a great inner pain.,235,1
89697,barton fink,You're lucky she puts up with as much as she does.,0,0
90107,barton fink,Sometimes it gets so hot I want to crawl right out of my skin.,24,1
90105,barton fink,"...They say I'm a madman, Barton, but I'm not mad at anyone.",0,0
90086,barton fink,"You're a sick fuck, Fink.",0,1
90083,barton fink,He teach you to do it?,0,0
89576,barton fink,"Okay Fink, let's chow.",6,1
89577,barton fink,Don't worry about it.,0,0
631291,raising arizona,"Mighty fine cereal flakes, Mrs. McDonough.",17,1
631306,raising arizona,We'd love to have ya.,0,0
631655,raising arizona,"Give me that baby, you warthog from hell!",3,1
631675,raising arizona,...We didn't bring him back for money.,0,0
631643,raising arizona,Anyone found bipedal in five wears his ass for a hat!,1,1
631528,raising arizona,Today is the first day of the rest of your life...,0,0
631063,raising arizona,Biology and the prejudices of others conspired to keep us childless.,7,1
631052,raising arizona,"These were the happy days, the salad days as they say...",0,0
631239,raising arizona,Sometimes it's a hard world for small things.,8,1
631327,raising arizona,"...Well yeah, Glen, I guess it is kinda funny.",0,0
631180,raising arizona,"Well, H.I., looks like you've been up to the devil's business.",13,1
631590,raising arizona,He's a real cheerful little critter once he warms up to ya.,0,0
631468,raising arizona,"H.I., you're young and you got your health, what you want with a job?",20,1
631624,raising arizona,Supposin' we get killed in there - it could be hours before he's discovered.,0,0
631352,raising arizona,"Mind you don't cut yourself, Mordecai.",10,1
631347,raising arizona,See there's something wrong with m'semen.,0,0
586545,the other boleyn girl,Risk nothing and you gain nothing.,4,1
586577,the other boleyn girl,"Your Majesty, you are most welcome.",0,0
587378,the other boleyn girl,What will the King say when he finds out that I cannot bear children?,76,1
587391,the other boleyn girl,The only way to save ourselves..is to do this.. And pray it's a boy.,0,0
586546,the other boleyn girl,When was it that people stopped thinking of ambition as insane and started thinking of it as a virtue?,5,1
586915,the other boleyn girl,I'm a mother with one child on his wedding day looking like he's been condemned to death.,0,0
610945,pleasantville,I'm getting a little concerned about what I'm seeing on some of these reruns.,41,1
610471,pleasantville,I don't think we should discuss this until I'm a little bit more composed.,0,0
610578,pleasantville,"I could, like, kill a guy with these things.",2,1
610366,pleasantville,"I know, I know--He's just like so FINE ...",0,0
762831,superman iii,"I ask you to kill Superman, and you're telling me you couldn't even do that one, simple thing.",25,1
762880,superman iii,"I knew it, I knew it, go be nice to people and they think they can ask for the moon!",0,0
490963,lost horizon,"George, didn't you ever want to know what's on the other side of the mountain?",22,1
490593,lost horizon,"Then when the enemy approaches we'll say, ""Come in, gentlemen - what can we do for you?",0,0
491391,lost horizon,I think I'm going to like it here.,19,1
491395,lost horizon,I want to show this whole layout to Chang.,0,0
491062,lost horizon,"Mr. Chang, if you don't mind, I think I'll go on being amazed - in moderation go course...",5,1
491499,lost horizon,"His last words to me were, ""I place in your hands, my son, the future and destiny of Shangri-La.",0,0
862167,we own the night,"If you piss in your pants, you only stay warm for so long.",4,1
862008,we own the night,"I was working, maybe I would've been able to do something, but...",0,0
120988,blow,You failed because you had the wrong dream... What do you know about cocaine?,34,1
120993,blow,"Cut it a few times and retail, you're looking at two, three-hundred thousand.",0,0
121460,blow,I thought you couldn't live without your heart.,0,1
121474,blow,"Do what you want, it's a free country.",0,0
238975,double indemnity,"Well, I get darn sick of tryin' to pick up after a gang of fast-talking salesmen dumb enough to sell life insurance to a guy who sleeps in the same bed with four rattlesnakes.",74,1
238973,double indemnity,And I'm the guy that has to sit here up to my neck in phony claims so they won't throw more money out of the window than they take in at the door.,0,0
239330,double indemnity,"Do I laugh now, or wait 'til it gets funny?",17,1
239314,double indemnity,Only we're not going to do it other ways.,0,0
238828,double indemnity,"Well, hello there, Mr. Neff.",7,1
238835,double indemnity,I say it's rheumatism.,0,0
239164,double indemnity,"Walter, you're all washed up.",12,1
239183,double indemnity,Got some thing better to do?,0,0
239720,double indemnity,"That's a honey of an anklet you're wearing, Mrs. Dietrichson.",30,1
239726,double indemnity,Because she's made you feel like a heel all of sudden.,0,0
559148,newsies,"So what are we supposed to do to the bums, kiss em?",23,1
559169,newsies,"We catch the races, maybe a nightclub -- I'm dreamin', huh?",0,0
558664,newsies,"You shouldn't be callin' people lousy little shrimps, Oscar, unless you're referrin' to the family resemblance in your brother here.",8,1
559153,newsies,Prove what the big shots say is true -- we're street rats with no brains and no respect for nothin' -- includin' ourselves!,0,0
541023,mr brooks,"Even if that guy was charming and funny, I still wouldn't like him.",1,1
541069,mr brooks,"She did it because she got off on it, she did it for fun.",0,0
541358,mr brooks,"Before I was the Thumbprint Killer, Mr. Smith, I killed a lot of people in a lot of different ways.",0,1
541347,mr brooks,"... and you stand there, not too far away and you shoot me, I should fall straight back into the hole.",0,0
771972,tall in the saddle,I never feel sorry for anything that happens to a woman.,0,1
772898,tall in the saddle,"You seem to like to do business through windows, Mr. Harolday.",0,0
772243,tall in the saddle,Has somebody come to town!,11,1
772336,tall in the saddle,George Clews is in town.,0,0
106131,beloved,"I got a tree on my back and a haint in my house, and nothing inbetween but the daughter I'm holding in my arms.",282,1
106677,beloved,...Days of watching my children sleep away the morning...And taking care of my baby like it was the most important thing I had to do...,0,0
106732,beloved,"You got two feet, Sethe, not four.",3,1
106899,beloved,Was never no beating under Mr. Garner.,0,0
106093,beloved,"We have a ghost here, you know?",1,1
106018,beloved,I think maybe baby's got plans.,0,0
85620,bad day at black rock,"Tim, you're just a lost ball in the high weeds.",74,1
85616,bad day at black rock,"You don't know anything about Komako, now do you, Tim?",0,0
580909,on the waterfront,The only arithmetic he ever got was hearing the referee count up to ten.,10,1
580885,on the waterfront,If we pull a walkout it might be a few bucks from the shippers.,0,0
198704,crime spree,Zero does not care about your life story.,36,1
198734,crime spree,We are tired and bored with your bullshit.,0,0
227535,devil's advocate,The worst vice is advice.,103,1
227523,devil's advocate,Learns a few new tricks.,0,0
227162,devil's advocate,"Walter, as your lawyer I'm advising you to stay the fuck away from me.",17,1
227214,devil's advocate,"Can you think of anything else, Barbara, they might have told me about that party?",0,0
228074,devil's advocate,Behold I send you out as sheep amidst the wolves.,16,1
228061,devil's advocate,"That night in the elevator, you never let me answer.",0,0
135214,bottle rocket,"Jack, I'm 26 years old, I didn't run away from home.",14,1
135153,bottle rocket,I don't expect an apology and I don't even want one.,0,0
672481,the searchers,Figure a man's only good for one oath at a time; I took mine to the Confederate States of America.,35,1
673021,the searchers,"He's got to... All these years, runnin', dodgin', knowin' we were after him... Now we caught up...",0,0
659807,rushmore,She's in love with a dead guy anyway.,10,1
659801,rushmore,Because I haven't seen her in six weeks.,0,0
659813,rushmore,"Mmm, I'm a little bit lonely these days",16,1
659787,rushmore,Your partner told me he was under the weather.,0,0
659577,rushmore,Oh yeah and with friends like you who needs friends?,7,1
659672,rushmore,Did you say my mother gave you a hand job?,0,0
659572,rushmore,I know about you and the teacher.,0,1
659535,rushmore,"Where's Mrs. Blume tonight, Mr. Blume?",0,0
659795,rushmore,Kids don't like it when their parents get divorced.,24,1
660001,rushmore,Let's just hope it's got a happy ending.,0,0
659678,rushmore,Tell that stupid Mick he just made my list of things to do today.,43,1
659601,rushmore,I'll just be out nude getting hand jobs from the woman you love.,0,0
659615,rushmore,"I'm sorry, I just came by to thank you for WRECKING MY LIFE!",26,1
659460,rushmore,"I'm a former student of Rushmore Academy, which I recently got expelled from.",0,0
263378,escape from new york,"God save me, and watch over you all.",1,1
263706,escape from new york,You're goddamned right I'll move fast.,0,0
107239,big,"Hey Angel, get out of that bathroom now.",27,1
107236,big,It's the last door on the right.,0,0
107247,big,I'd use the chain if I were you.,6,1
107274,big,"By the way, you may be older than that!",0,0
107104,big,"Got it, got it, need it, got it...",11,1
107099,big,What do you want to melt him with?,0,0
400594,in the loop,"This is the minister of international development here, he should be talking about... food parcels... not... fucking, arse-spraying mayhem!",42,1
401780,in the loop,"As soon as I heard about the wall, I spoke to him and he decided you had to go.",0,0
400668,in the loop,"In the words of the late, great Nat King fucking Cole, unforeseeable, that's what you are.",5,1
401723,in the loop,"You know, I've met some psychos in my time, but none as fucking BORING as you.",0,0
822205,traffic,I have a job for you but I don't have much time.,3,1
822158,traffic,Supportive letters from prison while I'm being kicked out of our home?,0,0
822271,traffic,Now get out of the car and shoot him in the head!,17,1
822332,traffic,"And I want the principle witness against my husband, Eduardo Ruiz, killed.",0,0
502357,malibu's most wanted,Damn doesn't anyone know where the damn driveway is!,26,1
502356,malibu's most wanted,I guess I never looked at it like that before.,0,0
501809,malibu's most wanted,This ain't no picnic bitch!,3,1
501804,malibu's most wanted,"The plan just done changed, Tree.",0,0
502085,malibu's most wanted,You that weak fuck from the club.,9,1
502080,malibu's most wanted,I ain't down enough for y'all --,0,0
877410,wild wild west,"We may not have a woodshed on board, but that boy is gonna get a whuppin' anyway!",40,1
877438,wild wild west,I believe you gentlemen are the polar opposites of a moral dilemma and I'm stuck in the middle.,0,0
343730,the grifters,"Well, who's a boy gonna talk to if not his mother?",3,1
343720,the grifters,"Your mind's so filthy, it's hard even to look at you.",0,0
434355,jerry maguire,"Jump in my nightmare, the water's warm!",24,1
434341,jerry maguire,"-- ""I'll be out there cheering for you.",0,0
434564,jerry maguire,Maybe love shouldn't be such hard work.,15,1
434559,jerry maguire,"I mean, he must have been needing that.",0,0
434637,jerry maguire,"You tell me to eat lima beans, I'll eat lima beans",28,1
434669,jerry maguire,""" They have been to the circus, you know what I'm saying?",0,0
434523,jerry maguire,You are hanging on by a very thin thread and I dig that about you!,14,1
434663,jerry maguire,We ain't gonna bring Nike to their knees with some regional camel ad --,0,0
434479,jerry maguire,"Have you ever gotten the feeling that you aren't completely embarassed yet, but you glimpse tomorrow's embarrassment?",36,1
434668,jerry maguire,"Tell me, because it's been a month, and she's about to take another job in San Diego.",0,0
434375,jerry maguire,I'm not trying to make history here.,5,1
434388,jerry maguire,Don't you even see -- I'm finished.,0,0
434137,jerry maguire,"Don't worry, I'm not gonna do what you all think I'm gonna do, which is, you know, FLIP OUT!",33,1
433984,jerry maguire,"So I turn to her and sort of grandly say, ""Well, this is me, Klutz, asking you, Goddess of Rock Climbing, to marry me.",0,0
434860,jerry maguire,I won't let you get rid of me.,24,1
434861,jerry maguire,"Send me in there, I'll do it alone.",0,0
434024,jerry maguire,Don't ever stop fucking me!,0,1
434380,jerry maguire,I'm too strong for you.,0,0
434646,jerry maguire,You bet on me like I bet on you.,15,1
434671,jerry maguire,"It makes you shivver, it eats at your insides.",0,0
603296,pineapple express,"You just got killed by a Daewoo Lanos, motherfucker!",37,1
603204,pineapple express,I'm sure it won't be that hard.,0,0
602685,pineapple express,I should call Angie soon... Make up some bullshit...,22,1
602652,pineapple express,"Yeah, but Saul, he's a fucking drug dealer.",0,0
603245,pineapple express,Has anyone seen my bigger knife?,23,1
603155,pineapple express,We should have this under control.,0,0
602642,pineapple express,I wish we could just go nowhere.,0,1
602638,pineapple express,"Well, how much money do you have?",0,0
238400,the doors,I'm the poet and you're my muse.,8,1
238418,the doors,She's a little pissed off right now but...,0,0
237903,the doors,They don't want me - they want my *death*!,27,1
237835,the doors,I think life hurts a lot more than death.,0,0
238072,the doors,We're gonna fuck death away!,15,1
238634,the doors,I'm not going out there man!,0,0
238731,the doors,I think I'm having a nervous breakdown.,0,1
